0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.921195529002807234e+01 -7.119186629894715956e-01 4.141649031284354265e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 8.986157669599559483e+01 4.754494539056401403e-01 1.139548546257115618e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.986288123505130443e+01 4.881897811115953334e-01 1.135314573870943633e+02
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 8.894981599595080013e+01 -2.675667782446417564e-01 2.403668830171361037e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.036301420503706083e+01 6.363812442888194809e-01 1.151556141145608194e+02
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 9.039948398460609269e+01 -4.674787442802452730e-01 2.623512811150543200e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.001081510390824292e+01 6.506344929322618320e-01 1.125482509235661013e+02
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 9.073701014847311797e+01 2.969190989342360698e-01 2.958791791710745400e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 8.849490112125175756e+01 3.030373787693748100e-01 6.258588007810082843e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 9.051073352237283132e+01 8.103370196730887987e-01 7.352545889316650118e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 8.948412044353055705e+01 7.742569203789077814e-02 8.940349768737840463e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.002605817319822279e+01 8.826148794659774977e-01 7.510138882992188769e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 8.994808811940517046e+01 -2.474322523846446409e-01 4.657993059752097764e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.973282383077830104e+01 5.554264719858833521e-01 8.254614565101560686e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 9.020203262791081045e+01 8.862983019538855922e-02 4.313951919854117989e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 8.974471102669859590e+01 6.719944492823872739e-01 7.646722816473680950e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 9.007473027276203936e+01 6.754943862242391850e-01 1.010888030876417645e+02
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 8.955863484651501949e+01 9.104537401615530046e-01 6.202074651563213337e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 9.031184611182627009e+01 5.951921709262264493e-01 1.076791527285715659e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 9.021725824602195587e+01 7.915663789248346127e-01 6.524850015155885785e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 8.997238045300181852e+01 -5.445365230830724948e-03 6.270218946302734508e+01
0.000000000000000000e+00 0.000000000000000000e+00 6.750000000000000000e+01 8.983886354303109556e+01 4.776088324889181114e-01 8.237730111526786914e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 9.020269409590574128e+01 1.539251866807669122e+00 8.162464055010886455e+01
0.000000000000000000e+00 0.000000000000000000e+00 6.750000000000000000e+01 9.034520183929203085e+01 1.017386203786229792e+00 9.725111970672041650e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 9.034750971205073711e+01 9.947459659358104389e-01 7.898168927168735820e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 9.025492829467462741e+01 9.357725497705812190e-01 6.362369862258801589e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.250000000000000000e+01 9.007257440510015556e+01 9.603363200586787496e-01 1.094068605713855931e+02
0.000000000000000000e+00 0.000000000000000000e+00 6.750000000000000000e+01 9.006875790285512551e+01 9.128198583081787998e-01 5.617078593893210581e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.125000000000000000e+02 9.025653938905313112e+01 1.476279866117734318e+00 8.757196987931239107e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 8.934578904307232960e+01 2.366175846603055799e-01 1.228558139375213472e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.575000000000000000e+02 8.889472122344271554e+01 -1.439975963478850596e-01 1.344315146891854624e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.575000000000000000e+02 8.864681535506858268e+01 -2.770264694631369151e-01 1.604345824121876944e+02
