1.482059771861000000e+12 4.087691799999999820e-02 2.437713700000000011e-02 6.734113699999999536e-01
1.482059771931000000e+12 5.111947700000000171e-03 -5.169451199999999802e-02 5.950832400000000133e-01
1.482059772002000000e+12 4.270747300000000274e-02 -1.177364600000000046e-02 6.735410699999999640e-01
1.482059772071000000e+12 4.122347999999999985e-02 2.655381000000000061e-02 5.558119000000000254e-01
1.482059772145000000e+12 4.324805699999999947e-02 2.608764200000000116e-02 5.950469999999999926e-01
1.482059772213000000e+12 4.016415799999999842e-02 -1.346820599999999993e-02 6.734504700000000232e-01
1.482059772281000000e+12 4.049022499999999775e-02 6.429389000000000631e-02 5.949773999999999896e-01
1.482059772351000000e+12 -8.502527999999999649e-04 -1.220122000000000047e-02 4.773388000000000075e-01
1.482059772421000000e+12 3.723362000000000199e-02 2.578720500000000054e-02 6.341905599999999588e-01
1.482059772492000000e+12 7.325972999999999513e-02 -1.141244200000000007e-02 5.557699000000000389e-01
1.482059772561000000e+12 7.245540599999999998e-02 6.520006000000000412e-02 6.341495499999999508e-01
1.482059772632000000e+12 7.094757999999999620e-02 -1.324173799999999943e-02 6.341333399999999898e-01
1.482059772702000000e+12 -8.358358999999999234e-03 -1.200425599999999961e-02 7.126198000000000254e-01
1.482059772775000000e+12 6.932201999999999809e-02 -1.118758299999999921e-02 6.341867399999999710e-01
1.482059772842000000e+12 6.865957400000000099e-02 6.566181999999999575e-02 6.341238000000000152e-01
1.482059772913000000e+12 6.835333000000000381e-02 2.447968699999999997e-02 5.556001699999999488e-01
1.482059772984000000e+12 6.696651000000000686e-02 -1.443892700000000071e-02 7.517280600000000312e-01
1.482059773056000000e+12 2.910437399999999883e-02 -1.428461099999999914e-02 6.732949999999999768e-01
1.482059773121000000e+12 2.960946399999999853e-02 2.407556799999999858e-02 5.948171599999999559e-01
1.482059773192000000e+12 6.636960999999999555e-02 6.166118400000000083e-02 5.555076599999999587e-01
1.482059773261000000e+12 2.490357299999999829e-02 -5.368625999999999954e-02 7.124700499999999659e-01
1.482059773331000000e+12 6.199963399999999791e-02 -1.542171799999999919e-02 6.731882000000000144e-01
1.482059773402000000e+12 -1.721678000000000097e-02 6.203147800000000101e-02 6.731462499999999460e-01
1.482059773471000000e+12 2.015130199999999941e-02 6.044640999999999903e-02 9.084320000000000173e-01
1.482059773542000000e+12 1.373996399999999896e-01 -5.823290300000000252e-02 5.161266300000000307e-01
1.482059773611000000e+12 1.234131599999999940e-01 1.984220700000000059e-02 6.336650999999999812e-01
1.482059773681000000e+12 -3.080705599999999933e-02 5.554255999999999777e-02 6.727952999999999850e-01
1.482059773751000000e+12 -7.240968999999999878e-02 9.191231399999999496e-02 5.549993500000000024e-01
1.482059773821000000e+12 4.652622299999999850e-02 1.389333599999999919e-02 7.119311999999999863e-01
1.482059773891000000e+12 7.147632499999999854e-03 1.620483400000000129e-02 5.551013999999999671e-01
1.482059773960000000e+12 8.448370000000000185e-03 -2.300831700000000035e-02 7.120180000000000398e-01
1.482059774031000000e+12 7.460221599999999724e-03 -5.962997700000000068e-02 5.944184999999999608e-01
1.482059774102000000e+12 7.002524999999999895e-03 1.946178000000000144e-02 6.336631999999999820e-01
1.482059774176000000e+12 8.481516999999999182e-03 -2.183160199999999856e-02 6.728324999999999445e-01
1.482059774241000000e+12 -2.780763799999999911e-02 -2.119442800000000127e-02 3.590669599999999906e-01
1.482059774313000000e+12 1.378055700000000057e-02 -9.629685000000000328e-02 4.768829299999999827e-01
1.482059774381000000e+12 1.307954599999999919e-02 1.944798199999999908e-02 6.729431000000000163e-01
1.482059774451000000e+12 -2.350123200000000037e-02 -5.713110999999999884e-02 5.945787399999999945e-01
1.482059774526000000e+12 -6.091702000000000228e-02 2.121126699999999893e-02 7.122726400000000124e-01
1.482059774591000000e+12 1.578611099999999851e-02 -5.577209600000000017e-02 6.338538999999999701e-01
1.482059774661000000e+12 5.384441499999999964e-02 2.189516999999999852e-02 6.338148000000000115e-01
1.482059774731000000e+12 1.208686100000000083e-02 -1.760348700000000099e-02 6.337814299999999790e-01
1.482059774801000000e+12 1.118486399999999922e-02 -5.503231299999999937e-02 7.122888600000000237e-01
1.482059774872000000e+12 5.001501700000000189e-02 6.018066400000000177e-02 6.337480500000000072e-01
1.482059774945000000e+12 -2.830799700000000141e-02 -1.874908800000000056e-02 6.337327999999999850e-01
1.482059775011000000e+12 1.022988600000000053e-02 1.831525599999999851e-02 7.121057499999999818e-01
1.482059775081000000e+12 1.061570600000000079e-02 1.757285000000000097e-02 5.944042000000000492e-01
1.482059775151000000e+12 5.151297999999999988e-02 1.657149200000000017e-02 6.336116999999999999e-01
1.482059775221000000e+12 5.029921200000000286e-02 -5.861029000000000239e-02 6.729383500000000184e-01
1.482059775361000000e+12 1.141543700000000050e-02 -5.550295000000000228e-02 6.338215000000000376e-01
1.482059775431000000e+12 5.008681999999999718e-02 -5.481797499999999795e-02 6.730671000000000292e-01
1.482059775505000000e+12 -2.820715999999999848e-02 -1.418465399999999967e-02 6.338901500000000411e-01
1.482059775577000000e+12 9.997949000000000766e-03 -1.207607999999999945e-02 6.731806000000000179e-01
1.482059775644000000e+12 -2.823502599999999987e-02 1.794713400000000070e-01 7.122574000000000405e-01
1.482059775712000000e+12 5.006339399999999717e-02 2.150329999999999950e-02 6.337661999999999463e-01
1.482059775782000000e+12 1.088018699999999950e-02 -1.551291299999999970e-02 5.946159399999999540e-01
1.482059775851000000e+12 1.233292400000000032e-02 2.203163500000000080e-02 6.730241999999999614e-01
1.482059775921000000e+12 1.337933499999999915e-02 2.215454000000000034e-02 7.122650000000000370e-01
1.482059775992000000e+12 5.235413500000000303e-02 2.009168299999999907e-02 5.945129399999999897e-01
1.482059776061000000e+12 1.374561300000000028e-02 -1.768195599999999867e-02 6.730213000000000445e-01
1.482059776131000000e+12 1.305802200000000073e-02 5.873876799999999676e-02 6.729460000000000441e-01
1.482059776203000000e+12 4.895415999999999657e-02 -1.710069200000000067e-02 6.337785999999999698e-01
1.482059776271000000e+12 1.116662499999999947e-02 1.939576900000000020e-02 6.336984599999999634e-01
1.482059776344000000e+12 5.006466799999999967e-02 -1.916012200000000165e-02 7.513971299999999687e-01
1.482059776411000000e+12 -2.683516600000000057e-02 -5.692922999999999734e-02 6.337814299999999790e-01
1.482059776481000000e+12 4.989890799999999876e-02 -1.778298600000000063e-02 7.122163999999999717e-01
1.482059776551000000e+12 1.097449699999999972e-02 2.072217999999999977e-02 6.729678999999999522e-01
1.482059776621000000e+12 4.907340599999999997e-02 -1.920971299999999979e-02 5.944804999999999673e-01
1.482059776691000000e+12 9.937375999999999501e-03 -1.853093499999999838e-02 5.945043599999999540e-01
1.482059776761000000e+12 8.508853999999999723e-03 -5.480593400000000059e-02 6.338186000000000098e-01
1.482059776831000000e+12 7.676228999999999691e-03 -1.517549200000000049e-02 7.122783700000000495e-01
1.482059776905000000e+12 6.773457000000000089e-03 2.211076000000000014e-02 7.122039999999999482e-01
1.482059776974000000e+12 4.875980299999999913e-03 -1.896107199999999895e-02 5.944452000000000069e-01
1.482059777042000000e+12 3.314711200000000201e-03 2.024713200000000102e-02 5.552044000000000423e-01
1.482059777111000000e+12 1.996457600000000026e-04 5.643516800000000083e-02 6.727562000000000264e-01
1.482059777251000000e+12 1.903558999999999946e-01 1.493948699999999956e-02 6.334066400000000208e-01
1.482059777321000000e+12 5.180991999999999820e-01 5.204433199999999871e-02 1.025446899999999939e+00
1.482059777391000000e+12 1.605498400000000103e+00 3.247606000000000215e+00 2.372274400000000116e-01
1.482059777461000000e+12 -2.700184600000000157e-01 2.358156999999999837e+00 -1.372071299999999994e+00
1.482059777531000000e+12 -6.347933399999999837e-01 2.067231699999999783e+00 6.671304999999999596e-01
1.482059777601000000e+12 -3.167562000000000155e-02 1.506909099999999890e+00 6.669768999999999837e-01
1.482059777672000000e+12 1.422364599999999951e-02 1.298229700000000042e+00 7.455148700000000517e-01
1.482059777742000000e+12 -1.013476850000000068e-01 1.085280800000000045e+00 1.020474399999999893e+00
1.482059777811000000e+12 8.706052599999999919e-02 8.855297600000000546e-01 2.756233200000000050e-01
1.482059777881000000e+12 -3.185546400000000000e-02 1.234916000000000069e-01 7.465800999999999688e-01
1.482059777951000000e+12 -6.126745999999999581e-01 5.665390199999999904e-02 1.335481600000000046e+00
1.482059778021000000e+12 -1.079912500000000053e+00 -2.269027499999999864e-01 7.472706000000000071e-01
1.482059778091000000e+12 -1.159344399999999942e+00 -1.857889899999999872e-01 3.549623499999999821e-01
1.482059778161000000e+12 -6.881081000000000003e-01 -6.695963000000000331e-01 7.075453000000000436e-01
1.482059778231000000e+12 2.197511500000000062e-01 -1.406902700000000062e-01 4.325294499999999820e-01
1.482059778301000000e+12 -4.998509999999999898e-01 -9.900205600000000494e-02 9.816437000000000079e-01
1.482059778371000000e+12 -1.019477699999999931e+00 -1.288430100000000078e-01 3.931913400000000003e-01
1.482059778442000000e+12 -3.176180000000000114e-01 1.092016549999999947e-01 8.640803999999999707e-01
1.482059778515000000e+12 -1.384541299999999975e+00 -5.795006999999999797e-01 1.021570199999999984e+00
1.482059778581000000e+12 -2.199449500000000057e+00 7.885027000000000008e-01 -2.312498600000000071e+00
1.482059778651000000e+12 4.939085199999999898e-02 1.636067299999999891e+00 2.049618699999999905e+00
1.482059778721000000e+12 1.898994300000000024e+00 9.234782499999999450e-01 3.578386299999999909e-01
1.482059778791000000e+12 -3.862008000000000107e-01 -3.508871800000000207e-01 1.617650999999999950e-01
1.482059778861000000e+12 2.550513699999999995e-01 -1.928601999999999927e+00 1.336027099999999912e+00
1.482059778931000000e+12 1.660797699999999877e-01 -1.626295299999999999e+00 4.720487600000000117e-01
1.482059779001000000e+12 -3.419580299999999684e-02 -1.814651000000000014e+00 -2.738303999999999738e-01
1.482059779075000000e+12 -4.793248800000000087e-01 -2.692592100000000155e+00 1.412795999999999941e+00
1.482059779142000000e+12 7.322318999999999876e-03 6.758904999999999774e-02 7.068815000000000515e-01
1.482059779211000000e+12 -2.880492800000000048e-02 -2.356874800000000048e-01 6.284618400000000493e-01
1.482059779281000000e+12 1.019419300000000000e-01 -1.400675899999999918e-01 3.928098700000000054e-01
1.482059779352000000e+12 4.301488700000000165e-01 9.195362999999999454e-02 6.671638500000000027e-01
1.482059779421000000e+12 -4.084293199999999846e-01 9.165574599999999628e-02 4.712524399999999947e-01
1.482059779491000000e+12 -4.819843999999999795e-01 1.330004900000000045e+00 1.060293200000000047e+00
1.482059779561000000e+12 -7.036838499999999996e-01 6.767081600000000030e-01 4.076003999999999738e-02
1.482059779631000000e+12 -5.071755000000000013e-01 7.800523999999999791e-01 6.696300499999999767e-01
1.482059779709000000e+12 6.943361000000000671e-02 -3.699945800000000173e-01 8.656940499999999927e-01
1.482059779775000000e+12 -4.273025700000000066e-02 -1.252500900000000028e+00 -7.042064700000000288e-01
1.482059779842000000e+12 4.573077600000000076e-01 -2.795985000000000276e-01 4.169654999999999889e-02
1.482059779911000000e+12 -1.970997200000000060e-01 -7.124498999999999693e-01 1.060724299999999953e+00
1.482059779982000000e+12 1.031920600000000077e+00 -9.548651000000000222e-01 5.893974299999999999e-01
1.482059780051000000e+12 4.455959999999999921e-01 -1.600965500000000041e+00 9.423255999999999855e-01
1.482059780121000000e+12 9.431787999999999839e-01 -1.534939399999999954e-01 -5.484447500000000364e-01
1.482059780191000000e+12 -4.274201400000000040e-01 -1.161069650000000064e-01 1.974544500000000036e-01
1.482059780261000000e+12 8.071764999999999635e-01 -1.035585800000000001e+00 1.844681699999999980e+00
1.482059780332000000e+12 -2.912502000000000146e-02 -1.425995099999999960e+00 -3.127679800000000010e-01
1.482059780403000000e+12 6.597685999999999829e-02 7.655569300000000244e-01 -2.587871600000000161e+00
1.482059780471000000e+12 -1.588122800000000057e+00 -1.678168199999999999e+00 2.636975300000000022e+00
1.482059780544000000e+12 -6.509698600000000113e-01 1.199418799999999896e+00 -3.225803399999999793e-02
1.482059780611000000e+12 3.136962699999999889e-03 2.513688300000000098e+00 6.343851000000000351e-01
1.482059780680000000e+12 1.214375299999999935e+00 -5.848122999999999516e-01 3.140912999999999844e+00
1.482059780751000000e+12 -4.322327999999999726e-01 -9.414693999999999841e-02 1.652528800000000020e+00
1.482059780821000000e+12 -5.198893000000000264e-02 -2.599868499999999916e-01 -5.040101999999999638e-01
1.482059780891000000e+12 -1.695499700000000054e+00 -1.125388099999999891e+00 3.577928499999999956e-01
1.482059780961000000e+12 8.813353000000000437e-01 -3.402376200000000184e-01 -7.429514000000000395e-01
1.482059781031000000e+12 -2.880214199999999725e-01 -8.376778400000000069e-01 2.278653100000000098e+00
1.482059781101000000e+12 1.871233599999999886e-01 -1.164914100000000063e+00 1.061863000000000001e+00
1.482059781171000000e+12 4.022938600000000031e-01 -9.781074499999999894e-01 -1.134166699999999972e+00
1.482059781241000000e+12 -1.076448700000000036e+00 -2.139548500000000020e-01 9.449996999999999980e-01
1.482059781311000000e+12 -2.820527600000000135e-02 -1.021006700000000045e+00 6.310262700000000002e-01
1.482059781384000000e+12 -3.703914300000000215e-01 -5.235667000000000515e-01 7.479428999999999661e-01
1.482059781451000000e+12 -1.896587400000000034e+00 5.301743700000000059e-03 -2.299466600000000138e+00
1.482059781521000000e+12 2.848301200000000200e-01 -1.648538599999999910e-01 -8.977422999999999931e+00
1.482059781591000000e+12 1.371732799999999974e+00 -1.139495499999999995e+00 -7.548701300000000280e+00
1.482059781661000000e+12 -2.898819000000000035e+00 -3.140755599999999759e-01 -1.596092199999999961e+00
1.482059781732000000e+12 -1.135843200000000053e+00 -2.545737499999999986e+00 -1.051117000000000079e+00
1.482059781802000000e+12 -6.905651000000000428e-01 -3.104903999999999997e-01 8.932209000000000676e-02
1.482059781875000000e+12 -1.740420999999999907e+01 1.738751600000000153e+01 -1.162379199999999990e+01
1.482059781944000000e+12 1.549727899999999992e-01 2.300337299999999807e+00 -5.924851000000000312e+00
1.482059782011000000e+12 2.839556999999999776e-01 -8.732944999999999736e-01 -5.495908299999999969e+00
1.482059782081000000e+12 5.658052000000000081e-01 1.040183800000000103e+00 -8.240594999999999448e-01
1.482059782151000000e+12 -4.413294799999999823e-02 -1.725416899999999920e+00 2.956274000000000068e+00
1.482059782222000000e+12 1.632616800000000090e+00 -1.048333299999999912e+00 7.566756999999999511e-01
1.482059782291000000e+12 6.743179599999999940e-01 -2.370178699999999861e+00 9.443778999999999924e-01
1.482059782361000000e+12 1.203496200000000016e+00 -1.487803900000000068e+00 4.358291599999999932e-02
1.482059782430000000e+12 3.946966000000000085e-01 -8.868576999999999710e-01 2.915229799999999871e-01
1.482059782513000000e+12 -1.494119200000000036e-01 -1.712330799999999931e+00 4.031505599999999911e-01
1.482059782573000000e+12 1.689577100000000040e-02 -1.106843599999999928e+00 5.178374999999999506e-01
1.482059782645000000e+12 1.212907600000000086e+00 -7.858741000000000199e-01 5.109996999999999456e-01
1.482059782711000000e+12 2.008740400000000204e+00 -6.955849499999999797e-01 1.704359000000000013e-01
1.482059782781000000e+12 1.377193700000000076e+00 5.529927999999999511e-01 4.058568000000000175e+00
1.482059782851000000e+12 1.575192699999999890e+00 -1.548443199999999909e+00 6.338548699999999592e-01
1.482059782921000000e+12 2.014502499999999863e+00 -1.995881400000000028e+00 5.048303600000000335e-01
1.482059782991000000e+12 1.163315300000000052e+00 -1.090820300000000076e+00 1.055405600000000055e+00
1.482059783061000000e+12 3.522640499999999952e-01 -2.048556299999999997e+00 5.017652500000000515e-01
1.482059783131000000e+12 1.106822699999999937e+00 -2.129620000000000068e+00 5.668306400000000522e-01
1.482059783202000000e+12 1.378635800000000078e+00 -7.727102999999999611e-01 1.757068599999999925e-01
1.482059783276000000e+12 9.969196299999999455e-01 -1.364980899999999941e+00 1.793405499999999986e+00
1.482059783343000000e+12 4.696010999999999935e-01 -1.416616199999999992e+00 8.716315999999999509e-01
1.482059783411000000e+12 7.491816999999999505e-01 -1.958030299999999890e+00 2.426966699999999921e+00
1.482059783481000000e+12 1.005371900000000096e+00 -2.128897199999999934e+00 1.525487899999999897e-01
1.482059783550000000e+12 9.431718999999999520e-01 -1.785684599999999955e+00 5.003338000000000507e-01
1.482059783621000000e+12 -5.301080000000000236e-01 -4.291167999999999871e+00 2.107705000000000162e+00
1.482059783691000000e+12 8.971881000000000439e-01 -2.046014299999999952e+00 1.630858399999999930e+00
1.482059783761000000e+12 1.386811599999999922e+00 -3.371940599999999844e+00 9.517335999999999574e-01
1.482059783831000000e+12 8.341150999999999982e-01 -1.731550700000000109e+00 5.967521700000000262e-01
1.482059783901000000e+12 1.191846600000000089e+00 -2.606870400000000032e+00 6.197929399999999728e-03
1.482059783981000000e+12 1.914168599999999998e+00 -1.537487499999999896e+00 -3.259046000000000110e+00
1.482059784043000000e+12 1.696336000000000066e+00 -2.828395399999999782e+00 -2.480831099999999956e-01
1.482059784116000000e+12 7.756468699999999883e-01 -1.115213599999999916e+00 4.160709400000000002e-01
1.482059784185000000e+12 1.065564399999999967e+00 -1.138571999999999917e+00 8.046465000000000423e-01
1.482059784252000000e+12 1.091014499999999998e+00 -2.131319500000000033e+00 1.190415400000000012e+00
1.482059784321000000e+12 6.042256400000000083e-01 -2.381831100000000034e-01 8.748559999999999670e-01
1.482059784391000000e+12 1.267063899999999910e+00 -8.686247999999999747e-01 7.133950999999999487e-01
1.482059784461000000e+12 8.606532999999999545e-01 -2.758664499999999853e-01 6.335525499999999921e-01
1.482059784532000000e+12 8.596734400000000109e-01 -2.648582800000000015e-01 7.510976999999999792e-01
1.482059784601000000e+12 8.501946000000000225e-01 -2.954638299999999829e-01 6.324891999999999737e-01
1.482059784675000000e+12 7.941047500000000259e-01 -2.814365300000000181e-01 7.093334000000000028e-01
1.482059784741000000e+12 7.770979399999999870e-01 -2.653776700000000099e-01 6.685352300000000358e-01
1.482059784811000000e+12 7.582022499999999665e-01 -2.911252400000000073e-01 6.668452999999999742e-01
1.482059784881000000e+12 7.756942500000000296e-01 -3.005232800000000037e-01 7.401380499999999918e-01
1.482059784951000000e+12 8.724513999999999880e-01 -1.642651599999999934e-01 5.000658000000000047e-01
1.482059785021000000e+12 6.270734000000000030e-01 -1.542610399999999882e-01 6.562824000000000435e-01
1.482059785092000000e+12 6.524033500000000485e-01 -1.795688000000000006e-01 6.553592700000000493e-01
1.482059785161000000e+12 6.696452000000000515e-01 -2.054530699999999876e-01 6.931066500000000463e-01
1.482059785231000000e+12 6.809794999999999598e-01 -1.924643699999999957e-01 7.697296000000000138e-01
1.482059785301000000e+12 5.822046400000000510e-01 -1.425334400000000112e-01 7.684746000000000077e-01
1.482059785372000000e+12 6.432352000000000070e-01 -1.320428999999999908e-01 6.497821999999999765e-01
1.482059785447000000e+12 7.991838500000000289e-01 -4.866448600000000124e-01 2.574300800000000056e-01
1.482059785520000000e+12 1.941173099999999874e-01 -2.207107100000000044e-01 4.576940500000000189e-01
1.482059785591000000e+12 1.794501000000000013e-01 -1.915047900000000081e-01 7.339487000000000094e-01
1.482059785661000000e+12 6.755413000000000112e-01 -2.193977799999999867e-01 9.684333999999999998e-01
1.482059785731000000e+12 5.040599000000000052e-01 -9.669907399999999598e-02 6.928634599999999866e-01
1.482059785801000000e+12 5.673937000000000008e-01 -1.283152400000000040e-02 7.310982000000000314e-01
1.482059785871000000e+12 6.306509399999999932e-01 -8.273659999999999348e-02 7.301750000000000185e-01
1.482059785944000000e+12 6.179120000000000168e-01 -3.206978700000000237e-02 7.294960000000000333e-01
1.482059786011000000e+12 4.922859399999999774e-01 -2.041220700000000166e-02 6.507148999999999850e-01
1.482059786083000000e+12 5.607225999999999599e-01 -4.468347000000000291e-02 5.326556999999999542e-01
1.482059786151000000e+12 5.108500999999999737e-01 9.285658999999999927e-03 6.107177999999999773e-01
1.482059786221000000e+12 4.579381599999999830e-01 -1.321163499999999935e-01 7.670917499999999611e-01
1.482059786291000000e+12 5.588434300000000299e-01 -2.485130699999999956e-02 3.735570999999999753e-01
1.482059786361000000e+12 5.800486000000000253e-01 -9.651729500000000295e-02 7.648868599999999462e-01
1.482059786431000000e+12 3.685694600000000154e-01 -8.369371000000000449e-03 5.680761300000000125e-01
1.482059786501000000e+12 3.994302499999999867e-01 -2.723530000000000048e-03 6.854095500000000341e-01
1.482059786572000000e+12 4.656435800000000014e-01 3.484681199999999958e-03 5.671910999999999481e-01
1.482059786643000000e+12 4.140246200000000099e-01 -2.849975199999999972e-02 7.235956000000000055e-01
1.482059786711000000e+12 4.403168599999999766e-01 -5.867377000000000009e-02 6.054544400000000381e-01
1.482059786785000000e+12 3.882015600000000011e-01 -4.974973199999999790e-02 6.834698000000000162e-01
1.482059786853000000e+12 3.768615699999999791e-01 3.265594000000000136e-02 6.045437000000000172e-01
1.482059786921000000e+12 3.283137700000000048e-01 3.646676199999999979e-02 5.257292000000000076e-01
1.482059786991000000e+12 3.966820799999999925e-01 4.000697999999999754e-02 6.037873999999999741e-01
1.482059787061000000e+12 3.458628000000000258e-01 4.882693300000000118e-03 7.210273999999999850e-01
1.482059787132000000e+12 3.735268700000000108e-01 -2.893525400000000053e-02 7.206430400000000125e-01
1.482059787201000000e+12 3.229577200000000037e-01 -2.274897700000000009e-02 6.810808000000000417e-01
1.482059787273000000e+12 3.120034600000000102e-01 2.087327799999999858e-02 6.022729999999999473e-01
1.482059787341000000e+12 3.025974000000000164e-01 2.630129499999999884e-02 5.628032699999999666e-01
1.482059787411000000e+12 2.939283300000000154e-01 6.986670000000000380e-02 6.017961499999999742e-01
1.482059787480000000e+12 3.590597200000000266e-01 7.309983999999999926e-02 7.582531000000000132e-01
1.482059787551000000e+12 2.705356500000000164e-01 -4.329085399999999797e-04 6.403255500000000211e-01
1.482059787622000000e+12 2.606364999999999932e-01 4.403799800000000181e-02 7.185601999999999823e-01
1.482059787691000000e+12 2.879131400000000118e-01 4.887422999999999768e-02 6.005840300000000465e-01
1.482059787761000000e+12 2.401328399999999863e-01 5.371334999999999998e-02 6.396560700000000210e-01
1.482059787831000000e+12 2.691050799999999965e-01 -1.822423999999999919e-02 6.395073000000000008e-01
1.482059787901000000e+12 1.836985299999999988e-01 1.012237500000000012e-01 5.608701999999999854e-01
1.482059787973000000e+12 2.535707999999999851e-01 6.785463999999999385e-02 6.392316999999999583e-01
1.482059788047000000e+12 2.443347399999999947e-01 -4.031360000000000325e-03 6.391554000000000402e-01
1.482059788116000000e+12 1.604828000000000088e-01 7.964754000000000278e-02 6.391658999999999535e-01
1.482059788185000000e+12 2.297326199999999985e-01 8.166995999999999978e-02 6.781721000000000554e-01
1.482059788252000000e+12 1.833785800000000132e-01 4.630121599999999921e-02 7.173175999999999997e-01
1.482059788323000000e+12 2.521689500000000028e-01 8.816027999999999365e-02 5.994434400000000496e-01
1.482059788391000000e+12 1.653513000000000066e-01 1.291536000000000073e-01 5.992641399999999452e-01
1.482059788461000000e+12 1.960917600000000038e-01 5.616655999999999732e-02 6.384535000000000071e-01
1.482059788531000000e+12 1.513388200000000128e-01 5.861076700000000111e-02 6.383933999999999997e-01
1.482059788602000000e+12 1.446173799999999898e-01 1.775295100000000015e-01 5.205774300000000077e-01
1.482059788671000000e+12 1.001154199999999966e-01 1.004670559999999990e-01 5.989446600000000176e-01
1.482059788741000000e+12 1.711581799999999931e-01 6.458556999999999493e-02 7.165612999999999566e-01
1.482059788811000000e+12 1.263398000000000021e-01 1.065720599999999962e-01 6.773004500000000538e-01
1.482059788881000000e+12 8.072007999999999961e-02 7.234730999999999801e-02 6.773395500000000125e-01
1.482059788951000000e+12 7.576094599999999568e-02 1.528666200000000086e-01 6.773023599999999922e-01
1.482059789022000000e+12 1.077907460000000067e-01 1.154201900000000058e-01 6.772041300000000152e-01
1.482059789091000000e+12 6.370909499999999337e-02 1.167600450000000067e-01 7.163743999999999668e-01
1.482059789161000000e+12 9.643828000000000122e-02 1.186661999999999995e-01 6.770791999999999922e-01
1.482059789231000000e+12 1.295933099999999893e-01 8.038264500000000257e-02 6.377601600000000204e-01
1.482059789301000000e+12 8.458932500000000687e-02 8.340382600000000035e-02 6.769876500000000519e-01
1.482059789373000000e+12 7.763135999999999648e-02 1.614076600000000083e-01 7.160549000000000497e-01
1.482059789441000000e+12 3.490295999999999677e-02 1.626520300000000030e-01 7.160368000000000288e-01
1.482059789584000000e+12 2.888137099999999943e-02 1.324162500000000131e-01 6.378373999999999988e-01
1.482059789652000000e+12 6.438156000000000434e-02 2.096727800000000030e-01 7.161693599999999771e-01
1.482059789721000000e+12 9.761577999999999922e-02 1.312966299999999975e-01 7.552900299999999456e-01
1.482059789791000000e+12 1.456335199999999989e-02 1.693986199999999998e-01 5.982560999999999574e-01
1.482059789861000000e+12 -5.263513300000000061e-01 -2.722601000000000049e-01 4.427404400000000129e-01
1.482059789933000000e+12 2.190414799999999829e-02 -1.015947199999999995e-01 8.349714000000000302e-01
1.482059790001000000e+12 -3.102382999999999877e-02 2.392147500000000038e-01 2.458362600000000009e-01
1.482059790071000000e+12 -7.816966999999999666e-02 1.237684800000000002e-01 7.165565499999999588e-01
1.482059790144000000e+12 3.648925599999999769e-02 8.250835500000000544e-02 6.379766500000000340e-01
1.482059790210000000e+12 4.702047300000000263e+00 -5.830691000000000068e-01 1.079217000000000093e+00
1.482059790281000000e+12 -1.109099400000000069e+00 -1.301957599999999937e+00 -4.533127300000000304e+00
1.482059790351000000e+12 -5.243954699999999747e-01 -7.464844600000000163e-01 -6.615648300000000148e+00
1.482059790421000000e+12 -6.218316600000000083e-01 -1.746517899999999957e+00 -1.829123000000000054e+00
1.482059790491000000e+12 -7.924892999999999521e-01 -1.922203499999999954e+00 7.633486000000000438e-01
1.482059790561000000e+12 3.799706700000000156e-03 -1.297422599999999981e+00 1.393508900000000050e+00
