0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.062500000000000000e+00 -5.206250000000000000e+01 7.500000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.937500000000000000e+00 -5.118750000000000000e+01 8.500000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.937500000000000000e+00 -5.643750000000000000e+01 1.931250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.187500000000000000e+00 -5.687500000000000000e+01 1.918750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.875000000000000000e+00 -5.687500000000000000e+01 1.850000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 -1.875000000000000000e+00 -5.675000000000000000e+01 1.887500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 3.000000000000000000e+00 -5.675000000000000000e+01 7.375000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 2.500000000000000000e+00 -5.550000000000000000e+01 1.362500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 3.375000000000000000e+00 -5.587500000000000000e+01 1.212500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 3.625000000000000000e+00 -5.568750000000000000e+01 1.206250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.125000000000000000e+00 -5.556250000000000000e+01 1.262500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.000000000000000000e+00 -5.531250000000000000e+01 1.256250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.250000000000000000e+00 -5.468750000000000000e+01 1.256250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.187500000000000000e+00 -5.462500000000000000e+01 1.306250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.375000000000000000e+00 -5.537500000000000000e+01 1.243750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.375000000000000000e+00 -5.512500000000000000e+01 1.262500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 4.000000000000000000e+00 -5.568750000000000000e+01 1.225000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 4.437500000000000000e+00 -5.543750000000000000e+01 1.175000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 4.750000000000000000e+00 -5.537500000000000000e+01 1.256250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.312500000000000000e+00 -5.362500000000000000e+01 -6.500000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.687500000000000000e+00 -5.406250000000000000e+01 -5.312500000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.500000000000000000e+00 -5.475000000000000000e+01 -6.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.250000000000000000e+00 -5.381250000000000000e+01 -6.312500000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.250000000000000000e+00 -5.387500000000000000e+01 -6.625000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.312500000000000000e+00 -5.356250000000000000e+01 -6.500000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.312500000000000000e+00 -5.337500000000000000e+01 -6.562500000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.375000000000000000e+00 -5.400000000000000000e+01 -6.312500000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+01 1.062500000000000000e+00 -5.418750000000000000e+01 -6.750000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 1.062500000000000000e+00 -5.375000000000000000e+01 -6.812500000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.312500000000000000e+00 -5.212500000000000000e+01 -1.856250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.312500000000000000e+00 -5.431250000000000000e+01 -1.668750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.937500000000000000e+00 -5.400000000000000000e+01 -1.606250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -7.875000000000000000e+00 -5.343750000000000000e+01 -1.712500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.875000000000000000e+00 -5.425000000000000000e+01 -1.637500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.187500000000000000e+00 -5.381250000000000000e+01 -1.656250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.750000000000000000e+00 -5.393750000000000000e+01 -1.562500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -9.062500000000000000e+00 -5.425000000000000000e+01 -1.537500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -8.875000000000000000e+00 -5.500000000000000000e+01 -1.525000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -9.062500000000000000e+00 -5.487500000000000000e+01 -1.487500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -9.312500000000000000e+00 -5.475000000000000000e+01 -1.462500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -9.062500000000000000e+00 -5.475000000000000000e+01 -1.443750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -9.500000000000000000e+00 -5.468750000000000000e+01 -1.418750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -1.537500000000000000e+01 -5.687500000000000000e+01 -1.343750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -1.487500000000000000e+01 -5.837500000000000000e+01 -1.243750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -1.500000000000000000e+01 -5.750000000000000000e+01 -1.312500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -1.475000000000000000e+01 -5.806250000000000000e+01 -1.275000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 -1.512500000000000000e+01 -5.793750000000000000e+01 -1.293750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -1.475000000000000000e+01 -5.787500000000000000e+01 -1.350000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -2.350000000000000000e+01 -5.837500000000000000e+01 1.606250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -2.212500000000000000e+01 -5.943750000000000000e+01 1.425000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -2.237500000000000000e+01 -5.962500000000000000e+01 1.387500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -2.243750000000000000e+01 -5.975000000000000000e+01 1.300000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+02 -2.231250000000000000e+01 -5.987500000000000000e+01 1.381250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.150000000000000000e+02 -2.206250000000000000e+01 -5.925000000000000000e+01 1.343750000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.150000000000000000e+02 -1.187500000000000000e+01 -6.125000000000000000e+01 2.050000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -1.237500000000000000e+01 -6.000000000000000000e+01 2.137500000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.350000000000000000e+02 -1.125000000000000000e+01 -5.937500000000000000e+01 2.525000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.150000000000000000e+02 -1.225000000000000000e+01 -5.887500000000000000e+01 2.531250000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.150000000000000000e+02 -1.206250000000000000e+01 -5.918750000000000000e+01 2.537500000000000000e+01
